name,profession,street,postal_code,city,telephone,website
Elektro-Stöckert-Fernmeldebau GmbH,elektroinstallationen,Abensbergstr. 59 -61,80993,"München (Moosach) 7,8 km",089 14 40 01,
Göpfert Elektrotechnik GmbH,elektroinstallationen,Allacher Str. 233,80997,"München (Untermenzing) 8,9 km",089 89 22 49 36,
Halbritter & Meir Elektroanlagen GmbH,elektroinstallationen,Reichenbachstraße 10,80469,München (Isarvorstadt) 497 m,089 26 82 03,
Neon-Haas GmbH,elektroinstallationen,Rößeler Str. 12,81929,"München (Bogenhausen) 5,2 km",089 93 14 39,
ELFREMA Elektroanlagen GmbH,elektroinstallationen,Lindberghstr. 26,80939,"München (Freimann) 6,2 km",089 3 22 87 57,
AEK Elektroschnelldienst & Aufzüge,elektroinstallationen,Griegstr. 1 A,80807,München (Milbertshofen) 5 km,089 5 44 25 50,
Gerhard Deichsel Elektroanlagen GmbH / Elektriker München,elektroinstallationen,Plankenhofstr. 29,81929,München (Bogenhausen) 6 km,089 93 19 91,
Götzberger Elektroanlagen GmbH,elektroinstallationen,Ottostr. 39,85521,"Ottobrunn 11,1 km",089 6 09 78 56,
W. Berghammer GmbH Elektro-Anlagen,elektroinstallationen,Haldenseestraße 39,81671,"München (Ramersdorf) 4,4 km",089 49 28 86,
Hans Nothaft Elektroinstallation e.K.,elektroinstallationen,Pippinger Str. 49,81245,"München (Obermenzing) 9,1 km",089 8 11 43 12,
Sponton Elektrische und Mechanische Werkstätten,elektroinstallationen,Maistr. 55,80337,"München (Isarvorstadt) 1,6 km",089 53 34 59,
Lankisch Frank,elektroinstallationen,Zieblandstr. 4,80799,"München (Maxvorstadt) 1,6 km",089 2 72 02 27,
Elektro Rückert Inh. Bernhard Jonas,elektroinstallationen,Sedanstr. 26,81667,München (Haidhausen) 2 km,089 4 48 02 70,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",,
Sessl Josef Elektrische Einrichtungen für Stark- und Schwachstrom,elektroinstallationen,Kurfürstenplatz 5,80796,"München (Schwabing-West) 2,5 km",0171 6 13 90 07,
Elektro Graser GmbH,elektroinstallationen,Gollierstr. 70,80339,"München (Schwanthalerhöhe) 3,1 km",089 89 06 74-0,
Bleumortier Elektro GmbH,elektroinstallationen,Bräuhausstr. 10,80331,München (Altstadt) 366 m,0171 3 80 38 32,
Elektroanlagen GmbH Spiss Kurt,elektroinstallationen,Reichenbachstr.,80469,München (Altstadt) 366 m,0176 12 68 20 30,
Elektro Ponta GmbH,elektroinstallationen,Walchenseeplatz 1,81539,"München (Obergiesing) 2,8 km",089 62 00 16 01,
Hans Seemüller GmbH,elektroinstallationen,Sendlinger Str. 46,80331,München (Altstadt) 577 m,089 23 66 30-0,
Elektro Kocher GmbH,elektroinstallationen,Baaderstr. 11,80469,München (Isarvorstadt) 692 m,089 2 02 15 29,
TPS Elektro-Schaltanlagen GmbH,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 702 m,01520 8 67 13 43,
TPS Elektro-Schaltanlagen,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 704 m,089 2 28 33 65,
ENC Elektronetzwerktechnik Chrimpakis GmbH & Co. KG,elektroinstallationen,Fraunhoferstr. 11a,80469,München (Isarvorstadt) 747 m,089 42 03 69 75,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,089 22 62 32,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,,
FH Elektro,elektroinstallationen,Ickstattstr. 16,80469,München (Isarvorstadt) 1 km,0176 87 87 02 22,
Schubert,elektroinstallationen,Unsöldstr. 16,80538,München (Lehel) 1 km,089 29 34 55,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 06 94 57,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 01 52 58,
Elektronotdienst Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 74 00 96 64,
Herzog Thomas,elektroinstallationen,Lilienstr. 46,81669,"München (Au) 1,2 km",0171 7 26 40 23,
Elektro Riederer GmbH,elektroinstallationen,Goethestr. 21,80336,"München (Ludwigsvorstadt) 1,2 km",089 74 34 27-0,
Schober Rolf,elektroinstallationen,Türkenstr. 45,80799,"München (Maxvorstadt) 1,4 km",089 28 51 25,
Ewald Zenker zenewa Sicherheitstechnik,elektroinstallationen,Preysingstr. 9,81667,"München (Haidhausen) 1,4 km",089 48 44 98,
Albert Saiger GmbH,elektroinstallationen,Falkenstr. 7a,81541,"München (Au) 1,6 km",089 65 00 37,
ACE-Schneider Elektroinstallation,elektroinstallationen,Steinstr. 15,81667,"München (Haidhausen) 1,6 km",089 48 95 33 06,
bELEKTRO Meisterbetrieb GmbH,elektroinstallationen,Thalkirchner Str. 82,80337,"München (Isarvorstadt) 1,6 km",089 24 23 11 83,
Bredl Georg GmbH,elektroinstallationen,Schopenhauerstr. 94,80809,"München (Milbertshofen) 4,7 km",089 3 50 81 81,
Usta Elektro,elektroinstallationen,Kapuzinerstr. 19,80337,"München (Isarvorstadt) 1,7 km",089 54 37 04 66,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,089 7 23 56 58,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,,
Alfons Albrecht GmbH & Co. KG,elektroinstallationen,Theresienstr. 124,80333,"München (Maxvorstadt) 1,8 km",089 52 85 10,
Elektro Köberle GmbH,elektroinstallationen,Oefelestr. 6A,81543,"München (Au) 1,9 km",089 62 48 98 48,
Safaa Al-Nisani Elektrotechnik & Werbung,elektroinstallationen,Humboldtstr. 16,81543,"München (Untergiesing) 1,9 km",0179 4 22 28 66,
Albert Günter,elektroinstallationen,Lindwurmstr. 68,80337,"München (Ludwigsvorstadt) 2,1 km",01520 2 02 54 84,
Elektrotechnik Selbin Demirovic,elektroinstallationen,Landsberger Str. 15,80339,"München (Schwanthalerhöhe) 2,2 km",01515 0 66 45 16,
Lippert Gebäudetechnik Services GmbH,elektroinstallationen,Franz-Josef-Strasse 40,80801,"München (Schwabing-West) 2,3 km",089 7 46 15 00,
Elektro Gottschalk Inh. Stephan Gottschalk,elektroinstallationen,Bauerstr. 3,80796,"München (Schwabing-West) 2,4 km",089 2 71 07 45,
Elektro Lahner,elektroinstallationen,Lohstr. 34,81543,"München (Untergiesing) 2,4 km",089 41 85 74 27,
Fritz Hochschwender,elektroinstallationen,Elisabethstr. 34,80796,"München (Schwabing-West) 2,5 km",089 2 71 33 66,
Galusin R.,elektroinstallationen,Tulbeckstr. 13,80339,"München (Schwanthalerhöhe) 2,5 km",089 5 02 37 85,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 6 51 63 23,
Elektroservice Pankalla Waldemar,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 62 28 69 60,
Vendom GmbH,elektroinstallationen,Agnesstr. 64,80797,"München (Schwabing-West) 2,6 km",0152 57 21 21 09,
IBS Elektroplanung,elektroinstallationen,Implerstr. 25,81371,"München (Sendling) 2,6 km",089 54 76 31 70,
Stań Daniel,elektroinstallationen,Radlkoferstr. 2,81373,"München (Sendling) 2,7 km",0151 25 09 84 23,
Nisa,elektroinstallationen,Lindwurmstr. 102,80337,"München (Sendling) 2,7 km",089 7 46 92 74,
Heynemann GmbH,elektroinstallationen,Rosenheimer Str. 145,81671,"München (Berg am Laim) 2,8 km",089 49 25 99,
Elektro Schwankl,elektroinstallationen,Marianne-Brandt-Str. 20,80807,"München (Schwabing) 5,1 km",089 1 49 58 52,
Top-Team Elektro GmbH,elektroinstallationen,Elisabethstr. 81,80797,"München (Schwabing-West) 2,8 km",089 35 65 83 69,
Yigit Elektrotechnik,elektroinstallationen,Gollierplatz 8,80339,"München (Schwanthalerhöhe) 2,9 km",0176 76 10 66 47,
Galusin Raimund Elektro,elektroinstallationen,Aberlestr. 23,81371,"München (Sendling) 2,9 km",089 7 46 04 48,
Berghammer Erich GmbH,elektroinstallationen,Kiliansplatz 5,80339,München (Schwanthalerhöhe) 3 km,089 5 02 19 80,
Berghammer Erich GmbH,elektroinstallationen,Kiliansplatz 5,80339,München (Schwanthalerhöhe) 3 km,,
Grau Gert,elektroinstallationen,Baumgartnerstr. 11,81373,München (Sendling) 3 km,089 7 25 42 47,
Gebhard,elektroinstallationen,Lochhamer Schlag 6,82166,"Gräfelfing (Sendling) 3,1 km",089 74 68 90 20,
Rotondo Giancarlo,elektroinstallationen,Berg-am-Laim-Str. 53,81673,"München (Berg am Laim) 3,1 km",0176 20 21 66 76,
Wallner Wolfgang,elektroinstallationen,Gollierstr. 70,80339,"München (Schwanthalerhöhe) 3,1 km",089 46 22 22 73,
Abold GmbH,elektroinstallationen,Westendstr. 125,80339,"München (Schwanthalerhöhe) 3,1 km",089 5 00 48 70,
Martini Edmund,elektroinstallationen,Landshuter Allee 23,80637,"München (Neuhausen) 3,2 km",089 13 01 46 86,
Rossmanith,elektroinstallationen,Nymphenburger Str. 134,80636,"München (Neuhausen) 3,2 km",089 1 80 06 95 20,
Metzger Rita,elektroinstallationen,Horemansstr. 31,80636,"München (Neuhausen) 3,2 km",089 5 02 68 81,
Alfons Fürmaier GmbH u Co KG,elektroinstallationen,Germaniastr. 11,80802,"München (Schwabing) 3,3 km",089 39 63 07,
Breuer GmbH Elektrotechnik,elektroinstallationen,Leonrodstr. 55,80636,"München (Neuhausen) 3,3 km",089 55 29 17 12,
Langenecker,elektroinstallationen,Aidenbachstr. 141,81479,"München (Obersendling) 6,8 km",089 7 49 90 45,
Elektroinstallation Freigassner,elektroinstallationen,Gleißachweg 9,85774,"Unterföhring 7,1 km",089 95 19 41,
Loy Hans GmbH,elektroinstallationen,Landshuter Allee 51-53,80637,"München (Neuhausen) 3,4 km",089 13 06 70-0,
Sonnex GmbH,elektroinstallationen,Arnulfstr. 97,80634,"München (Neuhausen) 3,5 km",089 66 66 00 88,
Absmeier Wolfgang,elektroinstallationen,Schlörstr. 31,80634,"München (Neuhausen) 3,5 km",089 13 45 45,
Ziesing GmbH,elektroinstallationen,Lannerstr. 6,80638,"München (Nymphenburg) 5,8 km",089 1 78 46 46,
Gagger Albert,elektroinstallationen,Ysenburgstr. 3,80634,"München (Neuhausen) 3,6 km",089 13 17 21,
E.M.S. Kircher GmbH,elektroinstallationen,Pfälzer-Wald-Str. 68,81539,"München (Ramersdorf) 3,7 km",089 68 07 03 98,
ATK Elektrotechnik,elektroinstallationen,Andreestr. 3,80634,"München (Neuhausen) 3,8 km",089 54 84 94 65,
Elektro-Fischer,elektroinstallationen,Lerchenauer Str. 2,80809,"München (Schwabing-West) 3,9 km",089 30 46 93,
Kothhuber Elektro,elektroinstallationen,Gernotstr. 10,80804,"München (Schwabing-West) 3,9 km",089 65 51 15,
elvip elektro,elektroinstallationen,Levelingstr. 12,81673,"München (Berg am Laim) 3,9 km",089 21 09 38 85,
Kamil Bartlomiej Mastela Kabelverlegung,elektroinstallationen,Kastanienstr. 11,81547,"München (Harlaching) 3,9 km",0152 12 25 67 49,
Branko Gredelj Elektroinstallation,elektroinstallationen,Finsingstr. 4,81735,"München (Ramersdorf) 4,1 km",089 42 22 43,
Wurdack Werner,elektroinstallationen,Sailerstr. 7,80809,"München (Schwabing-West) 4,2 km",089 3 08 99 67,
Pfeiffer Ernst,elektroinstallationen,Ständlerstr. 37,81549,"München (Ramersdorf) 4,2 km",089 6 66 63 39 70,
Rudolf Graf Elektrische Anlagen GmbH,elektroinstallationen,Ständlerstr. 37,81549,"München (Ramersdorf Giesing) 4,2 km",089 3 84 08 46-0,
Elektro Köpf GmbH,elektroinstallationen,Nymphenburger Str. 213,80639,"München (Neuhausen) 4,3 km",,
Schütz Elektroinstallation GmbH,elektroinstallationen,Kürnbergstr. 42,81369,"München (Sendling-Westpark) 4,3 km",089 45 57 98 01,
Auracher Elektroanlagen GmbH,elektroinstallationen,Lechnerstr. 3,81379,"München (Thalkirchen) 4,3 km",089 7 23 15 15,
enGEtec GmbH,elektroinstallationen,Arnulfstr. 205,80634,"München (Neuhausen) 4,3 km",089 6 42 90 47,
CEDE Elektroanlagen GmbH,elektroinstallationen,Schedelstr. 7,80687,"München (Laim) 4,4 km",089 5 70 51 83,
Lochmann Erwin GmbH,elektroinstallationen,Grünwalder Str. 157,81545,"München (Untergiesing) 4,5 km",089 64 53 52,
Elektro-Technik Grga Dulabic GmbH,elektroinstallationen,Bad-Kissingen-Str. 77,81671,"München (Berg am Laim) 4,5 km",089 45 08 14 68,
ISS GmbH,elektroinstallationen,Westendstr. 260,80686,"München (Laim) 4,6 km",089 7 45 58 50,
ELDU Elektroanlagen GmbH,elektroinstallationen,Konrad-Celtis-Str. 57,81369,"München (Sendling-Westpark) 4,7 km",,
Eldu Van Daalen + Ungermann,elektroinstallationen,Konrad-Celtis-Str. 57,81369,"München (Sendling-Westpark) 4,7 km",089 7 69 69 66,
Cüneyt Agartan Elektrotechnik,elektroinstallationen,Friedrich-Hebbel-Str. 18,81369,"München (Sendling-Westpark) 4,7 km",089 84 03 96 48,
Matthias Kurz Elektroinstallationen,elektroinstallationen,Ramoltstr. 32,81735,"München (Ramersdorf) 4,7 km",089 21 89 11 64,
Eggersdorfer Thomas,elektroinstallationen,Grüntal 18A,81925,"München (Bogenhausen) 4,8 km",089 98 79 32,
Gebrüder Bärz GmbH,elektroinstallationen,Landsberger Str. 234,80687,"München (Laim) 4,8 km",089 35 88 16 26,
Poltinger Rainer,elektroinstallationen,Reinachstr. 47,80995,"München (Feldmoching) 7,5 km",089 69 37 03 93,
Butt,elektroinstallationen,Ostpreußenstr. 11,81927,"München (Bogenhausen) 4,9 km",089 93 25 74,
Öxler Vitus Elektroinstallation Nachfolger N. Helmö,elektroinstallationen,Krüner Str. 117,81377,München (Sendling-Westpark) 5 km,,
Öxler Vitus Elektroinstallation Nachfolger Norman Helmö,elektroinstallationen,Krüner Str. 117,81377,München (Sendling-Westpark) 5 km,089 7 19 23 02,
Josef Pielmeier GmbH,elektroinstallationen,Lüderitzstr. 11,81929,"München (Bogenhausen) 5,1 km",0175 2 02 96 12,
Binder Werner,elektroinstallationen,Oberföhringer Str. 206,81925,"München (Bogenhausen) 5,2 km",089 9 57 64 64,
Rene Kothhuber,elektroinstallationen,Riesenfeldstr. 74,80809,"München (Milbertshofen) 5,2 km",089 12 55 57 84,
Hartenkeil Franz X. GmbH,elektroinstallationen,Herthastr. 4,80639,"München (Nymphenburg) 5,2 km",089 50 60 11,
Bosnjak Mario,elektroinstallationen,Milbertshofener Str. 43,80807,"München (Milbertshofen) 5,3 km",089 23 71 68 66,
Elektrotechnik Rabus GmbH,elektroinstallationen,Hohenwarter Str. 10,80686,"München (Laim) 5,3 km",089 56 82 15 00,
Dendl GbR,elektroinstallationen,Rößeler Str. 28,81929,"München (Bogenhausen) 5,4 km",089 93 17 79,
Finkenzeller Anton Elektro GmbH,elektroinstallationen,Fürstenrieder Str. 12,80687,"München (Laim) 5,4 km",089 56 36 95,
Elektro Schwarz GmbH,elektroinstallationen,Kronstadter Str. 30,81677,"München (Bogenhausen) 5,4 km",089 8 92 71 20-0,
Boris Karl-Heinz,elektroinstallationen,Gotthardstr. 57,80689,"München (Laim) 5,5 km",089 54 66 22 37,
Der Elektromeister Nikolaus Pongratz,elektroinstallationen,Obernzeller Str. 5,81549,"München (Obergiesing) 5,6 km",089 58 70 44,
Czesch Elektroanlagen GmbH,elektroinstallationen,Menzinger Str. 144,80997,"München (Untermenzing) 8,3 km",089 14 34 94 94,
Haus & Technik Handwerkerservice GmbH,elektroinstallationen,Fürstenrieder Str. 196,81377,"München (Hadern) 5,7 km",,
Haus & Technik Handwerkerservice GmbH,elektroinstallationen,Fürstenrieder Str. 196,81377,"München (Hadern) 5,7 km",089 74 16 00 82,
Galensowske Robert,elektroinstallationen,Hansjakobstr. 119A,81825,"München (Berg am Laim) 5,7 km",089 65 00 33,
Volling Gerd,elektroinstallationen,Innerkoflerstr. 10A,81377,"München (Sendling-Westpark) 5,7 km",089 74 14 07 60,
Elektro-Vonbank GmbH & Co.KG,elektroinstallationen,Gmunder Str. 35A,81379,"München (Obersendling) 5,8 km",089 53 48 75,
Schäder Manfred GmbH,elektroinstallationen,Sebastian-Bauer-Str. 8,81737,"München (Ramersdorf-Perlach) 5,9 km",089 6 37 48 42,
Schulz Klaus Peter,elektroinstallationen,Neusönnerstr. 2,81825,München (Trudering) 6 km,089 6 80 15 14,
Münchner-Elektro-Anlagen-Sabbagh,elektroinstallationen,Dachauer Str. 375,80992,München (Moosach) 6 km,01577 3 07 08 02,
Seuß Siegfried,elektroinstallationen,Flossenbürger Str. 3,81549,"München (Obergiesing) 6,1 km",089 68 07 36 70,
Frederik Basedow Elektromeisterbetrieb,elektroinstallationen,Balanstr. 395a,81549,"München (Obergiesing) 6,1 km",089 20 98 84 94,
Schlag Robert,elektroinstallationen,Preziosastr. 5,81927,"München (Bogenhausen) 6,2 km",089 9 30 37 32,
Dollinger & Karl Elektroanlagen GmbH,elektroinstallationen,Rushaimerstr. 62,80689,"München (Laim) 6,2 km",089 58 93 93-0,
Elektro-Rehrl GmbH,elektroinstallationen,Fürstenrieder Str. 279,81377,"München (Sendling-Westpark) 6,3 km",089 7 00 10 40,
H&W Elektrotechnik GmbH,elektroinstallationen,Geyersperger Str. 27,80689,"München (Laim) 6,3 km",089 54 31 55 36,
Elektro-Bauer + Partner GmbH,elektroinstallationen,Wilhelmine-Reichard-Str. 7,80935,"München (Hasenbergl) 6,3 km",089 3 06 66 53 56,
Anker Stefan,elektroinstallationen,Säntisstr. 51,81825,"München (Trudering) 6,4 km",089 42 01 88 02,
Rutzmoser EDV & Datenservice,elektroinstallationen,Gaggenaystr. 11,80992,"München (Moosach) 6,4 km",089 1 41 20 01,
Weber Erich,elektroinstallationen,Lerchenauer Str. 156,80935,"München (Hasenbergl) 6,4 km",089 3 51 12 37,
Solarstern Energy UG (haftungsbeschränkt),elektroinstallationen,Ehrenbreitsteiner Str. 39,80993,"München (Moosach) 6,4 km",0160 98 66 70 05,
Marijo Komso Elektrotechnik,elektroinstallationen,Heilmannstr. 7A,81479,"München (Thalkirchen) 6,4 km",0163 6 79 48 07,
Berschneider Elektro GmbH,elektroinstallationen,Langbehnstr. 15B,80689,"München (Laim) 6,4 km",089 56 72 72,
Riad El Sabbagh M.E.A.S,elektroinstallationen,Feldmochinger Str. 42,80993,"München (Moosach) 6,5 km",089 37 41 26 71,
Gibis Elektroanlagen GmbH Christian Gibis,elektroinstallationen,Dahlienstr. 8,80935,"München (Hasenbergl) 6,5 km",089 3 54 37 45,
Elektroinstallationen Rosner GmbH,elektroinstallationen,Zettlerstr. 21,80992,"München (Moosach) 6,5 km",089 1 41 19 43,
Stefan Gmeinwieser Planungsbüro Elektrotechnik,elektroinstallationen,Rechpacherstr. 28,80689,"München (Laim) 6,7 km",089 58 72 02,
Wittmann Elektro GmbH,elektroinstallationen,Pilatusstr. 8,81825,"München (Trudering) 6,7 km",089 6 01 11 35,
Kindlein Reinhold,elektroinstallationen,Andresenstr. 15,82008,"Unterhaching 6,8 km",089 6 91 71 72,
Zierer H.,elektroinstallationen,Landsberger Str. 392,80687,"München 6,8 km",,
Ljubic Andre,elektroinstallationen,Harnierplatz 11,80939,"München (Freimann) 6,9 km",01520 2 03 09 17,
Elektro Frisch GmbH,elektroinstallationen,Brodstr. 11,81829,"München (Trudering) 6,9 km",089 42 52 50,
Gebäude & Systemtechnik Hans Zierer,elektroinstallationen,Landsberger Str. 392,81241,"München (Pasing) 6,9 km",089 57 94 93 90,
B&O Service Bayern GmbH,elektroinstallationen,Landsberger Str. 398,81241,München (Pasing) 7 km,089 5 52 13 60,
Slobodan Draganic Kabelverlegung,elektroinstallationen,Truderinger Str. 277A,81825,München (Trudering) 7 km,0176 22 57 54 80,
ELPO Elektrofachbetrieb GmbH,elektroinstallationen,Augustin-Rösch-Str. 23,80935,"München (Hasenbergl) 7,2 km",0151 66 26 87 59,
Wagenpfeil GmbH Helmut Daum Dipl.-Ing.(FH),elektroinstallationen,Irmgardstr. 14,81479,"München (Thalkirchen) 7,3 km",,
Stepien Marcin,elektroinstallationen,Silberdistelstr. 41,80689,"München (Hadern) 7,3 km",01578 5 24 32 04,
Ehmann Elektroanlagen GmbH,elektroinstallationen,Haderunstr. 10,81375,"München (Hadern) 7,3 km",089 74 01 30-0,
Marc Metschl Elektrotechniker,elektroinstallationen,Wasserburger Landstr. 36F,81825,"München (Trudering) 7,5 km",0163 7 80 91 29,
Schuster Simon,elektroinstallationen,Paul-Gerhardt-Allee 24,81245,"München (Pasing) 7,6 km",089 31 40 28 98,
Güthner Elektrohandel und Installations GmbH,elektroinstallationen,Stemplingeranger 12,81737,"München (Perlach) 7,6 km",089 6 37 18 18,
Ladwig Elektronik GmbH,elektroinstallationen,Tagetesstr. 6,80935,"München (Hasenbergl) 7,7 km",089 14 39 01 80,
Hiering Robert,elektroinstallationen,Fasanenstr. 32,82008,"Unterhaching 7,8 km",089 61 19 94 00,
Michael Müller Elektrotechnik,elektroinstallationen,Georg-Thiele-Str. 2,81829,"München (Riem) 7,8 km",089 90 66 44,
Art Stefan,elektroinstallationen,Bahnhofstr. 30,85609,"Aschheim (Dornach) 7,8 km",089 94 34 90,
Marcello Rudolf Schmid AUTARKPLUS,elektroinstallationen,Carl-Orff-Bogen 193,80939,"München (Freimann) 7,8 km",089 2 15 27 20 30,
Weber Alban,elektroinstallationen,Franz-Fackler-Str. 91B,80995,"München (Feldmoching) 7,8 km",089 1 50 66 89,
Konold Helmut,elektroinstallationen,Stresemannstr. 6,82008,"Unterhaching 7,9 km",089 6 11 41 78,
M Elektro GmbH,elektroinstallationen,Martin-Empl-Ring 10,81829,"München (Riem) 7,9 km",089 8 97 45 45 30,
230V - Elektroinstallation,elektroinstallationen,Waldhornstr. 52,80997,"München (Moosach) 7,9 km",089 35 00 44 55,
Cimpean Kabelverleger,elektroinstallationen,Würmtalstr. 137,81375,"München (Hadern) 7,9 km",0176 34 39 51 90,
Kamel Djebbi Elekro,elektroinstallationen,Züricher Str. 194,81476,"München (Forstenried) 7,9 km",01575 2 17 44 86,
Elektro Spitzwieser,elektroinstallationen,Auwaldgasse 4,80939,"München (Freimann) 7,9 km",089 37 15 66 30,
Elektro-Spitzwieser,elektroinstallationen,Auwaldgasse 4,80939,München (Schwabing-Freimann) 8 km,0174 3 77 74 97,
Zlatan Vajraca Elektrotechnik ZSB,elektroinstallationen,Am Hartmannshofer Bächl 42,80997,München (Moosach) 8 km,089 92 33 83 01,
